participant,event,vividness,confidence,age,detail_object,detail_person,detail_place,gist_object,gist_person,gist_place
11,14,2.50925933,2.64351866,1,1,0,0,1,1,0
11,3,1.574074215,1.574074215,1,1,0,0,1,0,1
11,21,2.282407549,2.680555556,1,0,0,1,0,0,1
11,4,1.916666667,2.101851993,1,1,0,0,1,0,0
120,14,1.842592593,1.851851852,1,1,1,0,1,1,0
120,17,1.847222222,2.259259259,1,0,0,0,0,0,0
120,7,1.041666667,1.046296296,1,1,0,0,1,1,0
120,23,1.726851852,1.481481481,1,0,0,0,0,0,0
120,21,1.050925926,1.046296296,1,0,1,1,0,1,1
120,16,1.152777778,1.231481481,1,0,1,0,0,1,0
120,8,1.648148148,1.652777778,1,0,1,0,1,1,0
120,4,1.796296296,1.796296296,1,0,0,0,1,0,0
120,24,1.217592593,1.847222222,1,0,0,0,1,0,0
120,2,1.99537037,2.027777778,1,0,1,0,0,1,0
120,12,1.384259259,1.615740741,1,0,0,0,0,0,0
120,10,1.060185185,1.101851852,1,0,0,0,0,1,0
120,6,1.157407407,1.166666667,1,1,1,0,1,1,0
120,5,1.453703704,1.731481481,1,1,0,0,1,1,1
120,3,1.097222222,1.055555556,1,1,0,0,1,0,0
120,19,1.375,2.569444444,1,0,0,0,0,0,0
120,11,1.402777778,1.587962963,1,0,0,0,0,0,0
120,18,1.111111111,1.111111111,1,0,0,0,0,1,0
120,15,1.037037037,1.037037037,1,0,1,0,0,1,0
120,1,1.189814815,1.189814815,1,0,0,1,0,0,1
120,13,1.106481481,1.12037037,1,0,0,0,0,0,0
120,22,1.722222222,1.87962963,1,0,0,0,0,0,1
120,20,1.018518519,1.060185185,1,0,0,0,0,0,0
120,9,1.606481481,1.518518519,1,1,0,0,1,0,0
121,14,3.822222222,2.077777778,1,1,1,1,1,1,1
121,1,4.138888889,2.433333333,1,0,0,0,0,1,0
121,23,3.461111111,3.533333333,1,1,0,1,1,0,1
121,24,3.133333333,1.7,1,0,0,0,0,0,0
121,4,4.133333333,2.094444444,1,0,0,0,0,1,0
121,6,4.072222222,2.55,1,0,1,0,1,1,1
121,21,4.027777778,2.244444444,1,1,0,1,1,0,1
121,22,3.977777778,2.594444444,1,0,0,0,0,0,0
121,16,3.494444444,2.844444444,1,0,0,1,0,0,1
121,19,4.338888889,2.583333333,1,0,0,0,0,0,1
121,15,2.761111111,2.1,1,1,0,0,1,0,0
121,9,3.355555556,2.555555556,1,1,1,0,1,1,0
121,10,3.794444444,2.466666667,1,0,1,0,0,1,0
121,8,3.911111111,1.877777778,1,0,0,1,0,0,1
121,11,3.844444444,2.377777778,1,0,1,0,0,1,0
121,20,4.8,2.577777778,1,1,1,0,1,1,1
121,13,4.083333333,2.388888889,1,1,0,1,1,1,1
121,18,3.677777778,2.466666667,1,0,0,1,1,0,1
121,17,4.772222222,2.511111111,1,0,1,0,0,1,1
121,5,3.711111111,2.416666667,1,0,0,1,0,0,1
121,7,3.388888889,2.244444444,1,0,1,1,1,1,1
121,3,2.594444444,2.905555556,1,0,0,0,1,0,1
121,2,4.077777778,1.683333333,1,0,0,0,0,0,0
121,12,3.866666667,1.938888889,1,0,0,1,0,0,1
122,21,1.4296875,2.2109375,1,1,1,0,1,1,1
122,22,2.30859375,1.559895833,1,0,1,0,0,1,1
122,8,1.7421875,1.755208333,1,1,1,1,1,1,1
122,12,1.5078125,2.315104167,1,0,1,0,0,1,1
122,11,1.260416667,1.078125,1,0,0,1,1,1,1
122,18,4.470052083,4.49609375,1,1,1,1,1,1,1
122,17,2.796875,2.393229167,1,1,1,0,1,1,1
122,2,1.0390625,1.0,1,0,0,0,1,0,0
122,15,1.716145833,1.91796875,1,1,0,1,1,0,1
122,13,2.595052083,2.38671875,1,1,0,0,1,1,0
122,20,2.653645833,2.764322917,1,1,1,1,1,1,1
122,1,1.130208333,1.104166667,1,1,0,0,1,0,1
122,19,1.01953125,1.0,1,0,0,0,0,0,1
122,9,2.197916667,2.38671875,1,1,1,0,1,1,1
122,24,2.875,2.946614583,1,1,1,1,1,1,1
122,5,2.009114583,2.022135417,1,0,1,0,1,1,1
122,23,3.552083333,4.763020833,1,1,0,1,1,1,1
122,6,2.048177083,2.0546875,1,1,0,0,1,1,1
122,16,3.311197917,3.428385417,1,1,1,0,1,1,0
122,10,1.44921875,1.442708333,1,0,1,0,0,1,1
122,7,1.247395833,1.240885417,1,0,1,0,1,1,0
122,14,3.962239583,4.040364583,1,1,1,1,1,1,1
122,3,1.078125,1.05859375,1,0,0,0,0,0,0
122,4,3.28515625,3.330729167,1,0,0,1,1,1,1
123,9,4.828125,4.912760417,1,1,1,1,1,1,1
123,5,4.548177083,4.5546875,1,0,1,0,1,1,1
123,4,4.671875,4.509114583,1,0,1,1,1,1,1
123,21,4.932291667,4.795572917,1,1,1,1,1,1,1
123,6,3.493489583,4.587239583,1,0,0,0,1,0,0
123,8,1.37109375,1.5078125,1,0,0,1,0,1,1
123,19,4.274739583,4.098958333,1,1,1,1,1,1,1
123,12,4.96484375,4.96484375,1,1,1,1,1,1,1
123,3,4.548177083,1.592447917,1,1,0,1,1,1,1
123,11,4.4765625,4.190104167,1,1,0,1,1,1,1
123,24,4.430989583,4.53515625,1,0,1,1,1,1,1
123,22,5.088541667,5.036458333,1,1,0,1,1,1,1
123,13,4.619791667,4.587239583,1,1,1,1,1,1,1
123,23,1.01953125,1.0,1,1,0,0,1,0,0
123,16,1.006510417,1.006510417,1,0,0,0,0,0,0
123,2,2.62109375,3.408854167,1,1,0,1,1,1,1
123,14,4.665364583,4.515625,1,1,1,1,1,1,1
123,10,1.989583333,1.677083333,1,0,1,0,0,1,1
123,15,1.657552083,1.25390625,1,0,1,1,0,1,1
123,7,1.87890625,2.295572917,1,1,0,1,1,1,1
123,20,1.013020833,1.013020833,1,0,0,0,0,0,0
123,18,4.860677083,4.736979167,1,1,0,1,1,1,1
123,1,4.899739583,4.899739583,1,1,1,0,1,1,1
123,17,4.235677083,3.272135417,1,1,0,1,1,0,1
125,24,4.972734882,4.882402284,0,0,1,1,0,1,1
125,17,2.471195619,2.93485686,0,0,0,0,1,0,0
125,18,5.404875985,5.695444248,0,1,1,1,1,1,1
125,1,2.963753948,2.862336833,0,0,0,0,0,0,1
125,10,2.050153414,2.050106386,0,0,0,0,0,0,0
125,13,4.864762666,5.227365912,0,1,0,1,1,1,1
125,2,4.932233253,5.603507271,0,1,1,1,1,1,1
125,12,5.236118095,5.3448925,0,0,1,1,1,1,1
125,14,4.266328929,5.006414403,0,1,0,0,1,1,0
125,22,4.793554359,4.861929352,0,0,0,1,1,1,1
125,16,5.26497826,5.419923645,0,1,1,0,1,1,0
125,11,5.078121358,5.084254377,0,1,0,1,1,0,1
125,19,4.297638027,4.590856547,0,1,1,0,1,1,1
125,8,2.753636661,2.203380931,0,0,0,1,0,1,1
125,7,2.45900537,2.152537704,0,0,1,1,0,1,1
125,5,4.796459575,4.132985528,0,0,1,0,0,1,1
125,9,2.510756308,2.433226483,0,1,0,0,1,0,0
125,3,2.687865674,5.333341982,0,0,0,0,1,0,1
125,21,1.811269628,1.825162391,0,0,0,0,1,0,1
125,4,2.325369698,3.984201145,0,0,1,0,1,1,1
125,15,2.521870363,2.163086845,0,0,0,1,0,0,1
125,20,2.4208318,2.495144706,0,0,0,0,0,0,0
125,23,3.669746758,3.827094047,0,0,0,1,1,0,1
125,6,2.132604423,2.16789629,0,1,0,0,1,0,0
126,13,5.970830536,5.970830536,1,0,0,1,1,1,1
126,22,3.57662468,3.57662468,1,1,0,1,1,1,1
126,18,3.954014587,4.351486206,1,1,0,1,1,1,1
126,8,5.983382416,5.992609406,1,1,1,1,1,1,1
126,7,4.085799789,5.973731995,1,1,0,1,1,1,1
126,9,2.504141808,4.816086197,1,1,0,1,1,1,1
126,21,5.963422394,5.963422394,1,0,0,0,1,1,1
126,17,5.983382416,5.983382416,1,1,0,0,1,1,1
126,2,3.452742767,4.361722946,1,1,1,1,1,1,1
126,19,5.975692749,5.958132172,1,1,1,0,1,1,1
126,5,3.422566223,2.425638199,1,0,0,0,0,1,0
126,11,5.97798233,5.97798233,1,1,0,1,1,1,1
126,15,3.413195419,3.166109467,1,0,0,1,1,0,1
126,14,3.361734772,5.996014404,1,0,1,1,1,1,1
126,12,3.069028473,3.709523773,1,0,1,1,1,1,1
126,3,2.112952805,3.911260223,1,0,1,0,1,1,1
126,20,5.958415222,5.97798233,1,1,1,1,1,1,1
126,10,3.413340759,4.756816864,1,0,1,0,1,1,1
126,16,3.339753723,4.849572754,1,1,0,1,1,1,1
126,23,5.986784363,5.986784363,1,1,0,0,1,1,1
126,24,5.97798233,5.97798233,1,0,0,0,1,1,1
126,4,3.915884018,4.053217316,1,1,1,1,1,1,1
126,1,4.867409897,4.867409897,1,1,1,0,1,1,1
126,6,3.417935181,2.982960892,1,0,1,0,0,1,1
127,3,2.421296508,1.851851922,0,1,1,0,1,1,1
127,11,1.101851887,1.407407372,0,0,0,1,0,1,1
127,21,1.023148148,1.356481517,0,0,0,0,0,0,1
127,8,1.5046297,2.421296508,0,0,1,1,0,1,1
127,7,3.462963175,4.444444515,0,1,0,1,1,0,1
127,5,3.14351866,2.02777799,0,1,0,0,1,0,0
127,4,3.36574067,5.04629672,0,1,0,1,1,1,1
127,22,2.314814885,2.800925997,0,1,0,0,1,1,0
127,18,3.685185185,4.370370512,0,0,1,1,1,1,1
127,19,1.013888854,1.041666737,0,0,0,0,0,0,0
127,24,1.967592663,2.805555556,0,1,1,1,1,1,1
127,2,4.226852064,5.560185185,0,1,1,1,1,1,1
127,16,1.32870381,2.185185115,0,1,1,0,1,1,1
127,9,3.958333404,4.587962963,0,1,1,1,1,1,1
127,15,3.962962963,3.430555556,0,0,0,1,1,0,1
127,10,3.893518519,4.990740599,0,1,1,0,1,1,1
127,14,4.222222152,3.546296296,0,1,0,0,1,0,1
127,1,4.782407619,4.231481623,0,1,0,1,1,1,1
127,23,3.76851866,2.796296438,0,1,0,1,1,0,1
127,12,3.324074286,3.12962963,0,1,0,1,1,0,1
127,17,1.19444448,1.115740741,0,0,0,0,1,0,1
127,20,4.398148219,5.12037037,0,1,1,1,1,1,1
127,13,2.689814815,3.592592593,0,1,0,1,1,1,1
127,6,1.231481481,1.166666773,0,1,0,1,1,1,1
128,22,1.083333333,1.083333333,0,0,0,1,0,0,1
128,16,1.449074074,1.439814815,0,0,0,0,0,0,0
128,14,4.615740741,4.407407407,0,1,0,1,1,1,1
128,11,3.550925926,3.680555556,0,0,0,0,1,1,0
128,6,1.953703704,1.953703704,0,0,0,0,0,0,0
128,4,1.398148148,2.125,0,0,0,1,1,0,1
128,3,1.12037037,1.138888889,0,0,0,0,0,0,1
128,8,1.189814815,1.189814815,0,0,0,1,0,0,1
128,5,2.430555556,3.180555556,0,0,0,0,0,0,1
128,18,5.981481481,5.953703704,0,0,0,1,1,1,1
128,23,3.615740741,3.615740741,0,0,0,0,1,1,0
128,9,1.115740741,1.115740741,0,1,1,0,1,1,0
128,12,1.796296296,1.796296296,0,1,1,1,1,1,1
128,2,1.083333333,1.083333333,0,0,0,1,0,0,1
128,13,2.648148148,2.648148148,0,1,0,0,1,0,1
128,10,1.351851852,1.583333333,0,1,0,0,1,0,0
128,19,5.305555556,5.435185185,0,1,1,1,1,1,1
128,15,1.115740741,1.12962963,0,0,0,0,0,0,0
128,21,1.134259259,1.134259259,0,1,1,1,1,1,1
128,20,1.134259259,1.134259259,0,1,0,1,1,1,1
128,24,1.125,1.074074074,0,0,0,0,0,0,0
128,1,1.134259259,1.134259259,0,0,0,0,0,0,0
128,7,2.430555556,3.527777778,0,0,0,0,1,0,0
128,17,1.282407407,1.157407407,0,0,0,0,0,0,0
129,16,1.708333333,1.24537037,0,1,0,0,1,0,1
129,19,2.518518519,2.99537037,0,1,1,1,1,1,1
129,5,1.476851852,3.143518519,0,1,0,0,1,0,1
129,14,1.736111111,2.796296296,0,1,1,1,1,1,1
129,7,4.486111111,2.611111111,0,1,0,1,1,1,1
129,23,4.25462963,4.912037037,0,1,1,1,1,1,1
129,10,3.912037037,4.657407407,0,1,1,1,1,1,1
129,20,1.856481481,1.967592593,0,1,0,1,1,0,1
129,24,2.023148148,2.282407407,0,1,1,0,1,1,1
129,12,3.916666667,4.324074074,0,1,1,1,1,1,1
129,13,2.861111111,3.662037037,0,1,1,0,1,1,1
129,17,4.194444444,3.194444444,0,0,1,1,0,1,1
129,9,5.337962963,5.518518519,0,1,1,0,1,1,1
129,15,4.328703704,4.87037037,0,1,1,1,1,1,1
129,22,3.893518519,4.412037037,0,1,1,1,1,1,1
129,2,4.875,5.962962963,0,1,0,1,1,1,1
129,18,4.287037037,4.722222222,0,0,1,1,1,1,1
129,1,4.949074074,3.75,0,1,1,1,1,1,1
129,3,3.50462963,2.972222222,0,1,1,1,1,1,1
129,21,5.384259259,4.310185185,0,1,1,1,1,1,1
129,6,3.717592593,4.361111111,0,1,0,1,1,1,1
129,8,4.449074074,5.069444444,0,1,1,1,1,1,1
129,4,4.407407407,5.37962963,0,1,1,1,1,1,1
129,11,2.759259259,3.666666667,0,1,0,1,1,1,1
12,18,1.37037037,2.083333333,1,1,1,1,1,1,1
12,16,2.111111111,1.638888889,1,1,0,0,1,1,1
12,15,1.143518519,1.138888889,1,0,0,1,0,0,1
12,1,1.222222222,1.226851852,1,0,0,0,0,0,0
12,3,2.805555556,4.393518519,1,0,1,0,1,1,1
12,4,1.597222222,2.143518519,1,0,1,0,0,1,0
12,21,2.800925926,4.833333333,1,1,1,1,1,1,1
12,5,3.351851852,4.856481481,1,0,0,1,1,1,1
12,22,3.208333333,5.0,1,1,0,0,1,1,1
12,19,1.148148148,1.194444444,1,0,0,0,0,0,0
12,17,2.907407407,3.921296296,1,0,0,0,1,1,1
12,20,3.689814815,4.722222222,1,1,0,1,1,1,1
12,7,4.37037037,4.606481481,1,0,1,0,1,1,1
12,9,4.333333333,4.675925926,1,1,0,1,1,1,1
12,13,3.856481481,4.805555556,1,1,0,0,1,1,1
12,24,2.736111111,4.097222222,1,1,0,0,1,1,1
12,2,1.393518519,1.953703704,1,0,0,0,0,0,0
12,14,3.671296296,4.768518519,1,1,0,0,1,1,1
12,12,5.384259259,4.5,1,1,1,1,1,1,1
12,8,4.037037037,5.115740741,1,0,1,0,1,1,1
12,11,2.763888889,4.199074074,1,1,0,1,1,1,1
12,6,2.615740741,3.597222222,1,1,1,0,1,1,0
12,23,2.416666667,3.069444444,1,1,0,0,1,1,0
12,10,1.111111111,1.092592593,1,1,0,0,1,0,0
130,15,2.792359888,2.77169922,0,0,1,0,1,1,1
130,1,5.94316023,5.953490564,0,1,1,0,1,1,1
130,24,2.644447122,2.628455765,0,0,0,0,0,0,0
130,8,2.00078525,2.00078525,0,0,0,0,1,0,1
130,17,2.612464408,2.612464408,0,0,0,0,0,0,0
130,9,2.066324849,2.066324849,0,0,0,0,0,0,0
130,23,1.81096338,1.645675474,0,1,0,1,1,0,1
130,5,1.935246277,1.935246277,0,0,0,0,1,0,0
130,16,4.910110673,5.085729109,0,0,0,0,1,1,1
130,2,2.503106201,5.416305315,0,1,1,1,1,1,1
130,7,2.541484751,2.607024349,0,0,0,0,0,1,1
130,12,1.935246277,1.935246277,0,0,0,0,0,0,0
130,14,4.66217911,4.930771735,0,1,0,1,1,1,1
130,10,3.9080533,3.970036092,0,0,1,0,1,1,1
130,11,2.048564805,4.300611903,0,1,1,1,1,1,1
130,18,4.920441401,4.899780339,0,1,0,0,1,1,1
130,13,2.033555049,2.033555049,0,0,0,0,0,0,0
130,22,5.870846316,5.994812689,0,0,0,0,1,0,0
130,21,4.186976258,4.992754921,0,1,0,0,1,1,1
130,4,2.918336505,2.934721092,0,1,0,1,1,0,1
130,6,2.048564805,1.852285307,0,1,0,0,1,0,1
130,20,1.738628106,1.755012693,0,1,0,0,1,0,0
130,19,2.482445139,2.513436929,0,0,0,0,0,0,0
130,3,2.612464408,2.612464408,0,0,0,0,0,0,1
131,12,4.569444444,6.0,0,1,1,1,1,1,1
131,19,3.814814815,5.398148148,0,1,1,1,1,1,1
131,16,3.5,5.981481481,0,1,1,1,1,1,1
131,4,4.611111111,5.976851852,0,0,1,0,1,1,1
131,10,1.986111111,1.810185185,0,1,1,1,1,1,1
131,6,3.953703704,6.0,0,1,1,1,1,1,1
131,15,4.143518519,5.476851852,0,0,1,1,1,1,1
131,18,4.712962963,4.87962963,0,1,1,1,1,1,1
131,9,6.0,5.37037037,0,1,0,1,1,1,1
131,23,4.138888889,5.425925926,0,1,1,1,1,1,1
131,5,2.453703704,4.111111111,0,1,1,0,1,1,1
131,21,2.217592593,5.884259259,0,1,1,1,1,1,1
131,24,5.884259259,5.99537037,0,0,1,1,1,1,1
131,7,3.944444444,3.111111111,0,1,0,1,1,1,1
131,13,4.962962963,6.0,0,1,0,1,1,1,1
131,1,4.101851852,4.166666667,0,1,1,1,1,1,1
131,11,3.550925926,6.0,0,1,0,1,1,1,1
131,22,1.203703704,4.333333333,0,1,1,1,1,1,1
131,2,3.300925926,6.0,0,0,1,0,1,1,1
131,8,2.351851852,5.717592593,0,1,1,1,1,1,1
131,3,4.694444444,6.0,0,1,1,1,1,1,1
131,14,4.634259259,4.782407407,0,0,1,1,1,1,1
131,20,4.564814815,6.0,0,1,1,0,1,1,1
131,17,3.013888889,4.643518519,0,1,1,1,1,1,1
132,2,3.488888889,2.705555556,0,1,1,1,1,1,1
132,1,5.838888889,4.938888889,0,0,1,0,0,1,0
132,10,4.616666667,5.3,0,1,1,1,1,1,1
132,3,4.022222222,1.45,0,0,1,1,1,1,1
132,23,3.261111111,1.627777778,0,1,0,1,1,0,1
132,17,4.988888889,5.677777778,0,0,0,1,1,1,1
132,20,5.35,5.894444444,0,1,1,1,1,1,1
132,4,1.0,1.0,0,0,0,0,0,0,0
132,5,1.377777778,1.105555556,0,0,0,0,0,0,1
132,9,3.855555556,4.233333333,0,1,0,0,1,1,1
132,11,2.805555556,1.644444444,0,0,1,0,0,1,0
132,22,2.594444444,1.933333333,0,1,0,1,1,0,1
132,7,1.355555556,1.038888889,0,0,0,0,0,0,0
132,21,4.416666667,2.433333333,0,1,1,1,1,1,1
132,12,5.433333333,5.044444444,0,1,1,1,1,1,1
132,14,5.794444444,4.355555556,0,1,0,1,1,1,1
132,13,4.122222222,3.938888889,0,1,1,1,1,1,1
132,18,5.511111111,5.794444444,0,0,1,1,1,1,1
132,15,1.183333333,1.088888889,0,0,0,0,0,0,0
132,8,3.6,4.294444444,0,0,0,1,0,1,1
132,6,4.938888889,5.694444444,0,1,0,0,1,1,1
132,19,4.216666667,2.1,0,0,1,1,0,1,1
132,24,1.05,1.088888889,0,0,0,0,0,0,1
132,16,3.45,4.183333333,0,0,1,0,1,1,1
133,24,4.129629559,5.606481481,0,1,1,1,1,1,1
133,15,2.472222364,4.648148289,0,1,0,1,1,0,1
133,2,4.953703774,3.962962963,0,1,0,1,1,1,1
133,19,3.134259189,1.990740811,0,1,0,0,1,0,1
133,8,5.976851852,5.791666667,0,1,0,1,1,1,1
133,1,2.004629665,3.717592805,0,1,1,0,1,1,1
133,13,4.569444374,5.00462963,0,1,0,1,1,1,1
133,17,4.88425933,4.666666879,0,1,1,1,1,1,1
133,22,4.736111323,5.930555556,0,1,1,1,1,1,1
133,18,5.472222505,5.472222505,0,1,1,1,1,1,1
133,11,3.777777778,5.875000141,0,0,1,1,1,1,1
133,20,5.944444586,6.0,0,1,1,1,1,1,1
133,21,3.462963175,5.263889171,0,1,1,0,1,1,1
133,14,5.717593016,5.64351866,0,1,1,0,1,1,1
133,12,5.601852276,5.611111394,0,1,1,1,1,1,1
133,5,5.694444868,5.208333757,0,1,0,0,1,1,1
133,10,4.578703845,4.722222293,0,1,0,1,1,0,1
133,7,2.111111111,4.143518589,0,0,0,1,1,1,1
133,23,4.069444586,5.800925785,0,1,1,1,1,1,1
133,6,5.976851852,6.0,0,0,0,1,1,1,1
133,9,5.958333616,6.0,0,1,1,1,1,1,1
133,4,4.828703916,5.620370512,0,0,0,1,1,1,1
133,16,2.023148078,3.476851852,0,1,1,0,1,1,0
133,3,2.356481623,3.324074286,0,1,1,1,1,1,1
135,4,5.755859375,5.86328125,0,1,1,1,1,1,1
135,14,4.295898438,4.657226563,0,0,0,1,1,1,1
135,15,5.3359375,4.84765625,0,0,1,0,1,1,0
135,5,5.018554688,4.22265625,0,1,0,0,1,1,1
135,16,4.4765625,4.45703125,0,1,1,1,1,1,1
135,12,1.185546875,1.112304688,0,0,0,1,0,0,1
135,17,1.64453125,1.717773438,0,0,0,0,1,0,1
135,22,1.317382813,2.293945313,0,0,0,0,0,0,0
135,9,4.505859375,4.701171875,0,0,0,1,1,1,1
135,3,1.126953125,1.024414063,0,1,0,0,1,0,0
135,8,2.821289063,3.5,0,1,1,1,1,1,1
135,7,4.095703125,5.2578125,0,0,1,0,0,1,0
135,21,5.497070313,6.0,0,0,1,1,1,1,1
135,1,3.8515625,3.055664063,0,1,0,1,1,0,1
135,6,2.381835938,1.5078125,0,0,0,0,0,0,0
135,20,5.584960938,5.970703125,0,1,1,1,1,1,1
135,13,5.619140625,5.731445313,0,1,0,1,1,1,1
135,10,4.30078125,1.849609375,0,0,1,1,0,1,1
135,11,3.6953125,3.368164063,0,1,0,1,1,0,1
135,23,2.342773438,2.2890625,0,1,0,1,1,0,1
135,18,5.47265625,6.0,0,1,1,1,1,1,1
135,2,5.584960938,6.0,0,1,1,1,1,1,1
135,24,1.29296875,1.126953125,0,0,1,1,0,1,1
135,19,1.766601563,2.9140625,0,0,1,1,0,1,1
136,12,3.490740741,5.50462963,0,1,1,0,1,1,1
136,24,4.939814815,4.939814815,0,0,1,1,1,1,1
136,22,3.564814815,3.027777778,0,0,1,0,0,1,0
136,11,2.87962963,3.712962963,0,1,0,1,1,0,1
136,6,5.083333333,4.833333333,0,0,1,1,1,1,1
136,21,4.851851852,4.800925926,0,1,1,1,1,1,1
136,20,5.296296296,5.421296296,0,1,1,1,1,1,1
136,2,4.814814815,4.277777778,0,1,1,1,1,1,1
136,7,4.643518519,4.643518519,0,0,1,1,1,1,1
136,8,6.0,6.0,0,1,1,1,1,1,1
136,13,3.49537037,4.574074074,0,1,0,1,1,1,1
136,14,4.513888889,5.365740741,0,1,1,1,1,1,1
136,17,1.152777778,1.592592593,0,0,1,0,0,1,0
136,23,4.24537037,4.287037037,0,0,1,1,1,1,1
136,4,3.171296296,3.662037037,0,1,0,0,1,0,0
136,9,5.958333333,5.953703704,0,0,0,1,1,1,1
136,19,2.009259259,1.606481481,0,0,0,0,0,0,0
136,16,1.268518519,2.375,0,0,0,0,0,0,1
136,18,2.444444444,3.00462963,0,0,1,1,1,1,1
136,1,2.185185185,1.231481481,0,0,0,0,1,0,0
136,10,1.074074074,1.138888889,0,1,1,0,1,1,1
136,3,4.226851852,3.009259259,0,0,0,0,0,0,0
136,5,2.319444444,2.578703704,0,0,0,0,1,0,0
136,15,1.078703704,1.078703704,0,0,0,0,0,0,0
137,22,2.773148148,4.00462963,0,0,0,1,0,0,1
137,9,1.152777778,1.162037037,0,0,1,0,0,1,0
137,15,5.481481481,5.606481481,0,1,0,1,1,1,1
137,10,1.287037037,1.412037037,0,1,0,0,1,0,0
137,6,2.537037037,1.944444444,0,0,0,1,1,0,1
137,2,2.208333333,4.453703704,0,1,1,1,1,1,1
137,24,1.851851852,3.097222222,0,1,1,0,1,1,0
137,18,4.087962963,6.0,0,0,1,1,1,1,1
137,12,4.560185185,4.763888889,0,1,1,0,1,1,0
137,13,3.435185185,5.152777778,0,1,1,1,1,1,1
137,11,2.555555556,2.023148148,0,1,0,0,1,0,0
137,20,5.967592593,5.967592593,0,1,1,1,1,1,1
137,14,1.962962963,4.75462963,0,1,0,1,1,1,1
137,7,1.013888889,1.208333333,0,1,1,1,1,1,1
137,16,4.259259259,4.087962963,0,1,1,0,1,1,0
137,17,1.416666667,1.125,0,1,1,0,1,1,0
137,21,1.023148148,2.050925926,0,1,0,0,1,1,0
137,8,1.615740741,1.99537037,0,0,0,1,0,1,1
137,3,1.592592593,1.62037037,0,0,0,1,1,0,1
137,1,5.925925926,5.916666667,0,1,1,0,1,1,1
137,4,4.00462963,5.726851852,0,1,1,1,1,1,1
137,23,3.171296296,3.032407407,0,1,0,1,1,0,1
137,5,3.62962963,2.032407407,0,1,0,1,1,0,1
137,19,1.027777778,1.027777778,0,1,0,0,1,0,0
138,24,1.527777778,1.881944444,0,0,0,0,0,1,0
138,18,2.746527778,2.673611111,0,0,1,0,0,1,0
138,9,1.861111111,2.097222222,0,1,1,1,1,1,1
138,22,5.163194444,4.451388889,0,1,1,0,1,1,1
138,11,1.28125,2.427083333,0,0,1,1,0,1,1
138,16,4.246527778,4.666666667,0,1,0,0,1,1,0
138,19,1.138888889,2.333333333,0,0,0,0,0,0,0
138,17,3.902777778,3.767361111,0,1,1,1,1,1,1
138,21,2.336805556,2.5,0,1,0,0,1,0,0
138,5,4.694444444,5.263888889,0,1,1,1,1,1,1
138,10,2.989583333,3.715277778,0,1,1,1,1,1,1
138,23,4.0625,4.552083333,0,1,1,1,1,1,1
138,14,4.305555556,4.399305556,0,1,1,1,1,1,1
138,1,5.21875,4.288194444,0,1,1,1,1,1,1
138,6,5.659722222,5.659722222,0,1,1,1,1,1,1
138,12,4.270833333,5.361111111,0,1,1,1,1,1,1
138,2,2.065972222,3.006944444,0,1,0,1,1,0,1
138,7,5.552083333,5.340277778,0,1,0,1,1,0,1
138,15,2.940972222,2.815972222,0,0,0,1,1,0,1
138,8,5.270833333,5.607638889,0,1,1,1,1,1,1
138,4,2.402777778,2.475694444,0,1,0,0,1,1,0
138,13,5.177083333,5.8125,0,1,1,1,1,1,1
138,20,4.017361111,4.868055556,0,1,1,1,1,1,1
138,3,5.638888889,5.069444444,0,1,0,1,1,0,1
139,18,5.38266059,5.553059896,0,1,1,1,1,1,1
139,19,5.029275174,4.925455729,0,1,1,0,1,1,1
139,16,5.171267361,5.186219618,0,1,1,1,1,1,1
139,22,5.252322049,5.473068576,0,1,1,1,1,1,1
139,21,5.13999566,4.833311632,0,0,0,1,1,1,1
139,12,5.621549479,5.55453559,0,1,1,0,1,1,1
139,14,5.396267361,5.029275174,0,1,1,0,1,1,1
139,1,4.999522569,4.606467014,0,1,1,1,1,1,1
139,10,5.553059896,5.396267361,0,1,1,1,1,1,1
139,2,5.06328125,5.756076389,0,1,1,0,1,1,1
139,7,5.358203125,5.347005208,0,1,1,1,1,1,1
139,15,4.952061632,5.236002604,0,1,1,1,1,1,1
139,9,5.446875,5.222591146,0,1,0,1,1,1,1
139,11,5.420182292,5.171267361,0,1,1,1,1,1,1
139,17,5.114019097,5.446875,0,1,1,0,1,1,1
139,23,3.415256076,5.060698785,0,1,1,1,1,1,1
139,3,5.278993056,5.38266059,0,0,1,0,1,1,1
139,4,5.401627604,5.202994792,0,1,1,1,1,1,1
139,20,1.319986979,1.520898438,0,0,0,0,0,0,0
139,24,5.219813368,4.970290799,0,1,0,1,1,1,1
139,13,4.08765191,4.321050347,0,0,1,1,0,1,1
139,6,5.473068576,5.192491319,0,1,1,0,1,1,1
139,8,5.119118924,5.358203125,0,1,1,1,1,1,1
139,5,3.89546441,5.05640191,0,1,1,1,1,1,1
13,15,3.264529058,3.650300601,1,0,1,1,1,1,1
13,22,3.955911824,4.451903808,1,1,1,0,1,1,1
13,7,3.259519038,3.4749499,1,0,0,0,1,0,1
13,12,5.498997996,5.734468938,1,1,1,1,1,1,1
13,19,3.815631263,4.401803607,1,0,0,1,1,1,1
13,18,5.028056112,5.383767535,1,1,1,1,1,1,1
13,6,5.764529058,5.604208417,1,1,1,1,1,1,1
13,8,4.572144289,4.80761523,1,0,1,1,1,1,1
